record_id,workload,loop_type,provenance,evaluation_count,independent_circuit_evaluations,measurement_groups_per_eval,shot_executions_per_eval,aggregate_ready,group_wave_ready,serial_evaluation_ready,critical_path_depth_lower,critical_path_depth_upper,compiled_dependency_wave,adaptive_feedback,mid_circuit_feedback_events,physical_measurement_supported,source,limitation
practical_strongnative_32node_large128c0c127_20260704060230_c70_sim_tfim_5q_8steps_r0_seed43,simulation,single_unitary_evolution,source_audited_single_circuit,1,1,1,10000,10000,10000,10000,32,141,False,False,0,True,benchmarks/workloads/run_practical_suite.py:run_simulation,One Trotter circuit and one terminal Z observable.
practical_strongnative_32node_large128c0c127_20260704060230_c70_sim_tfim_5q_8steps_r1_seed1043,simulation,single_unitary_evolution,source_audited_single_circuit,1,1,1,10000,10000,10000,10000,32,141,False,False,0,True,benchmarks/workloads/run_practical_suite.py:run_simulation,One Trotter circuit and one terminal Z observable.
practical_strongnative_32node_large128c0c127_20260704060230_c70_sim_tfim_5q_8steps_r2_seed2043,simulation,single_unitary_evolution,source_audited_single_circuit,1,1,1,10000,10000,10000,10000,32,141,False,False,0,True,benchmarks/workloads/run_practical_suite.py:run_simulation,One Trotter circuit and one terminal Z observable.
practical_strongnative_32node_large128c0c127_20260704060230_c70_sim_tfim_5q_8steps_r3_seed3043,simulation,single_unitary_evolution,source_audited_single_circuit,1,1,1,10000,10000,10000,10000,32,141,False,False,0,True,benchmarks/workloads/run_practical_suite.py:run_simulation,One Trotter circuit and one terminal Z observable.
practical_strongnative_32node_large128c0c127_20260704060230_c71_chem_h2_l1_grid21_r1_seed1023,chemistry,static_parameter_candidate_sweep,source_audited_static_loop,486,486,2,100000,48600000,39700854,81689,12,18,True,False,0,True,benchmarks/workloads/run_practical_suite.py:run_chemistry,The implemented candidate list is generated before execution; this is not an adaptive VQE optimizer trace.
practical_strongnative_32node_large128c0c127_20260704060230_c71_chem_h2_l1_grid33_r3_seed3031,chemistry,static_parameter_candidate_sweep,source_audited_static_loop,1158,1158,2,100000,115800000,94595862,81689,12,18,True,False,0,True,benchmarks/workloads/run_practical_suite.py:run_chemistry,The implemented candidate list is generated before execution; this is not an adaptive VQE optimizer trace.
practical_strongnative_32node_large128c0c127_20260704060230_c71_ml_digits_c0v1v2v3_128s_10q_d2_r0_seed17,ml,static_feature_circuit_batch,source_audited_static_loop,128,128,1,10000,1280000,1280000,10000,4,68,False,False,0,False,benchmarks/workloads/run_practical_suite.py:quantum_ml_features,"All sample circuits are independent, but real-amplitude feature extraction is not a directly measured observable."
practical_strongnative_32node_large128c0c127_20260704060230_c71_ml_digits_c0v1v2v3_128s_10q_d2_r0_seed23,ml,static_feature_circuit_batch,source_audited_static_loop,128,128,1,10000,1280000,1280000,10000,4,68,False,False,0,False,benchmarks/workloads/run_practical_suite.py:quantum_ml_features,"All sample circuits are independent, but real-amplitude feature extraction is not a directly measured observable."
practical_strongnative_32node_large128c0c127_20260704060230_c71_ml_digits_c0v1v2v3_128s_10q_d2_r0_seed31,ml,static_feature_circuit_batch,source_audited_static_loop,128,128,1,10000,1280000,1280000,10000,4,68,False,False,0,False,benchmarks/workloads/run_practical_suite.py:quantum_ml_features,"All sample circuits are independent, but real-amplitude feature extraction is not a directly measured observable."
practical_strongnative_32node_large128c0c127_20260704060230_c71_ml_digits_c0v1v2v3_128s_10q_d2_r0_seed43,ml,static_feature_circuit_batch,source_audited_static_loop,128,128,1,10000,1280000,1280000,10000,4,68,False,False,0,False,benchmarks/workloads/run_practical_suite.py:quantum_ml_features,"All sample circuits are independent, but real-amplitude feature extraction is not a directly measured observable."
practical_strongnative_32node_large128c0c127_20260704060230_c71_ml_digits_c0v1v2v3_128s_10q_d2_r1_seed1017,ml,static_feature_circuit_batch,source_audited_static_loop,128,128,1,10000,1280000,1280000,10000,4,68,False,False,0,False,benchmarks/workloads/run_practical_suite.py:quantum_ml_features,"All sample circuits are independent, but real-amplitude feature extraction is not a directly measured observable."
practical_strongnative_32node_large128c0c127_20260704060230_c71_ml_digits_c0v1v2v3_128s_10q_d2_r1_seed1023,ml,static_feature_circuit_batch,source_audited_static_loop,128,128,1,10000,1280000,1280000,10000,4,68,False,False,0,False,benchmarks/workloads/run_practical_suite.py:quantum_ml_features,"All sample circuits are independent, but real-amplitude feature extraction is not a directly measured observable."
practical_strongnative_32node_large128c0c127_20260704060230_c71_ml_digits_c0v1v2v3_128s_10q_d2_r1_seed1031,ml,static_feature_circuit_batch,source_audited_static_loop,128,128,1,10000,1280000,1280000,10000,4,68,False,False,0,False,benchmarks/workloads/run_practical_suite.py:quantum_ml_features,"All sample circuits are independent, but real-amplitude feature extraction is not a directly measured observable."
practical_strongnative_32node_large128c0c127_20260704060230_c71_ml_digits_c0v1v2v3_128s_10q_d2_r1_seed1043,ml,static_feature_circuit_batch,source_audited_static_loop,128,128,1,10000,1280000,1280000,10000,4,68,False,False,0,False,benchmarks/workloads/run_practical_suite.py:quantum_ml_features,"All sample circuits are independent, but real-amplitude feature extraction is not a directly measured observable."
practical_strongnative_32node_large128c0c127_20260704060230_c71_ml_digits_c0v1v2v3_128s_10q_d2_r2_seed2017,ml,static_feature_circuit_batch,source_audited_static_loop,128,128,1,10000,1280000,1280000,10000,4,68,False,False,0,False,benchmarks/workloads/run_practical_suite.py:quantum_ml_features,"All sample circuits are independent, but real-amplitude feature extraction is not a directly measured observable."
practical_strongnative_32node_large128c0c127_20260704060230_c71_ml_digits_c0v1v2v3_128s_10q_d2_r2_seed2023,ml,static_feature_circuit_batch,source_audited_static_loop,128,128,1,10000,1280000,1280000,10000,4,68,False,False,0,False,benchmarks/workloads/run_practical_suite.py:quantum_ml_features,"All sample circuits are independent, but real-amplitude feature extraction is not a directly measured observable."
practical_strongnative_32node_large128c0c127_20260704060230_c71_ml_digits_c0v1v2v3_128s_10q_d2_r2_seed2031,ml,static_feature_circuit_batch,source_audited_static_loop,128,128,1,10000,1280000,1280000,10000,4,68,False,False,0,False,benchmarks/workloads/run_practical_suite.py:quantum_ml_features,"All sample circuits are independent, but real-amplitude feature extraction is not a directly measured observable."
practical_strongnative_32node_large128c0c127_20260704060230_c71_ml_digits_c0v1v2v3_128s_10q_d2_r2_seed2043,ml,static_feature_circuit_batch,source_audited_static_loop,128,128,1,10000,1280000,1280000,10000,4,68,False,False,0,False,benchmarks/workloads/run_practical_suite.py:quantum_ml_features,"All sample circuits are independent, but real-amplitude feature extraction is not a directly measured observable."
practical_strongnative_32node_large128c0c127_20260704060230_c71_ml_digits_c0v1v2v3_128s_10q_d2_r3_seed3017,ml,static_feature_circuit_batch,source_audited_static_loop,128,128,1,10000,1280000,1280000,10000,4,68,False,False,0,False,benchmarks/workloads/run_practical_suite.py:quantum_ml_features,"All sample circuits are independent, but real-amplitude feature extraction is not a directly measured observable."
practical_strongnative_32node_large128c0c127_20260704060230_c71_ml_digits_c0v1v2v3_128s_10q_d2_r3_seed3023,ml,static_feature_circuit_batch,source_audited_static_loop,128,128,1,10000,1280000,1280000,10000,4,68,False,False,0,False,benchmarks/workloads/run_practical_suite.py:quantum_ml_features,"All sample circuits are independent, but real-amplitude feature extraction is not a directly measured observable."
practical_strongnative_32node_large128c0c127_20260704060230_c71_ml_digits_c0v1v2v3_128s_10q_d2_r3_seed3031,ml,static_feature_circuit_batch,source_audited_static_loop,128,128,1,10000,1280000,1280000,10000,4,68,False,False,0,False,benchmarks/workloads/run_practical_suite.py:quantum_ml_features,"All sample circuits are independent, but real-amplitude feature extraction is not a directly measured observable."
practical_strongnative_32node_large128c0c127_20260704060230_c71_ml_digits_c0v1v2v3_128s_10q_d2_r3_seed3043,ml,static_feature_circuit_batch,source_audited_static_loop,128,128,1,10000,1280000,1280000,10000,4,68,False,False,0,False,benchmarks/workloads/run_practical_suite.py:quantum_ml_features,"All sample circuits are independent, but real-amplitude feature extraction is not a directly measured observable."
practical_strongnative_32node_large128c0c127_20260704060230_c71_qaoa_chordal_4n_grid13_r0_seed31,optimization,static_parameter_grid,source_audited_static_loop,169,169,1,10000,1690000,1690000,10000,5,27,False,False,0,True,benchmarks/workloads/run_practical_suite.py:run_optimization,The beta/gamma grid is independent and predeclared; this is not an adaptive QAOA optimizer trace.
practical_strongnative_32node_large128c0c127_20260704060230_c71_qaoa_chordal_4n_grid13_r2_seed2031,optimization,static_parameter_grid,source_audited_static_loop,169,169,1,10000,1690000,1690000,10000,5,27,False,False,0,True,benchmarks/workloads/run_practical_suite.py:run_optimization,The beta/gamma grid is independent and predeclared; this is not an adaptive QAOA optimizer trace.
practical_strongnative_32node_large128c0c127_20260704060230_c71_qaoa_ladder_5n_grid13_r1_seed1043,optimization,static_parameter_grid,source_audited_static_loop,169,169,1,10000,1690000,1690000,10000,5,30,False,False,0,True,benchmarks/workloads/run_practical_suite.py:run_optimization,The beta/gamma grid is independent and predeclared; this is not an adaptive QAOA optimizer trace.
practical_strongnative_32node_large128c0c127_20260704060230_c71_qaoa_ladder_5n_grid13_r3_seed3043,optimization,static_parameter_grid,source_audited_static_loop,169,169,1,10000,1690000,1690000,10000,5,30,False,False,0,True,benchmarks/workloads/run_practical_suite.py:run_optimization,The beta/gamma grid is independent and predeclared; this is not an adaptive QAOA optimizer trace.
practical_strongnative_32node_large128c0c127_20260704060230_c71_qaoa_ring_7n_grid13_r1_seed1017,optimization,static_parameter_grid,source_audited_static_loop,169,169,1,10000,1690000,1690000,10000,5,42,False,False,0,True,benchmarks/workloads/run_practical_suite.py:run_optimization,The beta/gamma grid is independent and predeclared; this is not an adaptive QAOA optimizer trace.
practical_strongnative_32node_large128c0c127_20260704060230_c71_qaoa_ring_7n_grid13_r3_seed3017,optimization,static_parameter_grid,source_audited_static_loop,169,169,1,10000,1690000,1690000,10000,5,42,False,False,0,True,benchmarks/workloads/run_practical_suite.py:run_optimization,The beta/gamma grid is independent and predeclared; this is not an adaptive QAOA optimizer trace.
practical_strongnative_32node_large128c0c127_20260704060230_c71_sim_tfim_5q_10steps_r0_seed43,simulation,single_unitary_evolution,source_audited_single_circuit,1,1,1,10000,10000,10000,10000,40,175,False,False,0,True,benchmarks/workloads/run_practical_suite.py:run_simulation,One Trotter circuit and one terminal Z observable.
practical_strongnative_32node_large128c0c127_20260704060230_c71_sim_tfim_5q_10steps_r1_seed1043,simulation,single_unitary_evolution,source_audited_single_circuit,1,1,1,10000,10000,10000,10000,40,175,False,False,0,True,benchmarks/workloads/run_practical_suite.py:run_simulation,One Trotter circuit and one terminal Z observable.
practical_strongnative_32node_large128c0c127_20260704060230_c71_sim_tfim_5q_10steps_r2_seed2043,simulation,single_unitary_evolution,source_audited_single_circuit,1,1,1,10000,10000,10000,10000,40,175,False,False,0,True,benchmarks/workloads/run_practical_suite.py:run_simulation,One Trotter circuit and one terminal Z observable.
practical_strongnative_32node_large128c0c127_20260704060230_c71_sim_tfim_5q_10steps_r3_seed3043,simulation,single_unitary_evolution,source_audited_single_circuit,1,1,1,10000,10000,10000,10000,40,175,False,False,0,True,benchmarks/workloads/run_practical_suite.py:run_simulation,One Trotter circuit and one terminal Z observable.
practical_strongnative_32node_large128c0c127_20260704060230_c72_chem_4q_l1_grid9_r3_seed3031,chemistry,static_parameter_candidate_sweep,source_audited_static_loop,21,21,3,100000,2100000,1706376,81256,11,30,True,False,0,True,benchmarks/workloads/run_practical_suite.py:run_chemistry,The implemented candidate list is generated before execution; this is not an adaptive VQE optimizer trace.
practical_strongnative_32node_large128c0c127_20260704060230_c72_chem_h2_l1_grid25_r1_seed1023,chemistry,static_parameter_candidate_sweep,source_audited_static_loop,678,678,2,100000,67800000,55385142,81689,12,18,True,False,0,True,benchmarks/workloads/run_practical_suite.py:run_chemistry,The implemented candidate list is generated before execution; this is not an adaptive VQE optimizer trace.
practical_strongnative_32node_large128c0c127_20260704060230_c72_ml_digits_c0v1v2v3_192s_4q_d1_r0_seed17,ml,static_feature_circuit_batch,source_audited_static_loop,192,192,1,10000,1920000,1920000,10000,2,15,False,False,0,False,benchmarks/workloads/run_practical_suite.py:quantum_ml_features,"All sample circuits are independent, but real-amplitude feature extraction is not a directly measured observable."
practical_strongnative_32node_large128c0c127_20260704060230_c72_ml_digits_c0v1v2v3_192s_4q_d1_r0_seed23,ml,static_feature_circuit_batch,source_audited_static_loop,192,192,1,10000,1920000,1920000,10000,2,15,False,False,0,False,benchmarks/workloads/run_practical_suite.py:quantum_ml_features,"All sample circuits are independent, but real-amplitude feature extraction is not a directly measured observable."
